date_m,ALLSKY_SFC_SW_DWN,ALLSKY_KT,T2M,PRECTOTCORR,RH2M,PS,WS10M,WD10M
2015-05-05,4.9,0.52,26.01,6.69,93.0,100.51,0.62,129.56
2015-05-06,4.36,0.47,25.39,3.48,94.69,100.56,0.73,147.5
2015-05-07,4.9,0.52,25.51,3.16,91.94,100.52,0.71,124.94
2015-05-08,4.02,0.44,25.98,1.42,90.69,100.51,0.8,49.06
2015-05-09,4.78,0.52,25.73,1.82,90.5,100.48,0.8,65.62
2015-05-10,4.89,0.53,26.11,0.5,90.88,100.44,0.71,61.5
2015-05-11,4.79,0.52,25.5,42.73,94.75,100.5,0.67,129.75
2015-05-12,4.34,0.48,25.3,3.69,92.75,100.52,0.61,148.88
2015-05-13,4.0,0.44,25.8,10.6,91.19,100.42,0.73,158.5
2015-05-14,2.78,0.3,25.96,11.42,93.69,100.41,0.8,107.38
2015-05-15,4.87,0.54,26.04,1.96,90.88,100.43,0.47,155.44
2015-05-16,4.61,0.51,25.95,3.24,91.56,100.56,0.89,137.06
2015-05-17,4.85,0.54,25.67,2.39,93.44,100.63,0.77,159.81
2015-05-18,5.0,0.55,26.33,0.01,89.94,100.59,0.81,154.69
2015-05-19,5.71,0.63,26.37,0.0,90.0,100.53,0.9,149.81
2015-05-20,4.5,0.5,26.55,0.0,88.56,100.49,0.39,97.06
2015-05-21,5.27,0.59,26.55,16.02,91.62,100.51,0.46,107.25
2015-05-22,2.79,0.31,25.53,8.58,95.75,100.63,0.77,86.25
2015-05-23,4.85,0.55,25.88,0.01,89.38,100.59,0.82,60.06
2015-05-24,5.21,0.59,25.76,0.63,90.5,100.49,0.52,148.75
2015-05-25,4.99,0.56,25.03,7.03,95.12,100.49,0.58,122.88
2015-05-26,3.82,0.43,25.98,2.3,91.69,100.42,0.58,105.0
2015-05-27,3.57,0.41,26.29,1.67,91.0,100.4,0.71,49.44
2015-05-28,5.21,0.59,26.23,0.72,92.56,100.37,0.73,89.44
2015-05-29,4.85,0.55,26.73,0.0,90.38,100.23,0.62,112.75
2015-05-30,4.0,0.45,26.36,4.15,92.44,100.3,0.61,242.88
2015-05-31,3.2,0.37,25.82,1.15,91.62,100.44,0.59,139.56
2015-06-01,5.26,0.6,25.97,7.53,92.25,100.47,0.59,201.0
2015-06-02,4.5,0.52,26.31,2.28,91.69,100.42,0.59,119.25
2015-06-03,5.25,0.6,26.25,1.54,91.62,100.4,0.68,116.69
2015-06-04,5.01,0.57,25.84,1.45,94.81,100.51,0.85,123.81
2015-06-05,5.48,0.62,26.36,0.0,91.81,100.48,0.88,137.81
2015-06-06,3.41,0.39,25.78,14.82,95.56,100.42,0.74,77.88
2015-06-07,3.77,0.43,25.01,8.66,95.38,100.52,0.65,126.06
2015-06-08,4.74,0.55,25.65,1.64,91.06,100.47,0.66,116.62
2015-06-09,5.27,0.61,26.2,0.09,90.88,100.37,0.87,158.44
2015-06-10,5.22,0.6,26.69,0.61,89.25,100.42,0.52,105.75
2015-06-11,5.12,0.59,26.29,0.35,90.12,100.54,0.58,114.69
2015-06-12,5.61,0.65,26.35,0.08,89.62,100.53,0.81,73.5
2015-06-13,5.45,0.63,26.51,0.01,87.81,100.42,0.77,118.31
2015-06-14,5.15,0.59,26.67,0.0,88.94,100.35,0.73,114.94
2015-06-15,5.02,0.58,26.58,5.01,93.5,100.46,0.78,116.69
2015-06-16,5.44,0.63,27.08,1.91,90.44,100.4,0.66,96.94
2015-06-17,5.0,0.58,26.94,2.78,90.5,100.42,0.42,138.0
2015-06-18,4.33,0.5,25.71,9.35,95.75,100.5,0.68,137.5
2015-06-19,4.25,0.49,24.84,2.7,95.81,100.6,0.73,145.19
2015-06-20,3.69,0.43,25.12,0.08,90.0,100.6,0.87,167.88
2015-06-21,4.69,0.55,25.47,0.04,89.62,100.7,0.9,147.75
2015-06-22,4.94,0.58,25.94,0.0,89.62,100.69,0.93,108.12
2015-06-23,4.63,0.54,26.01,0.09,90.0,100.78,1.0,120.5
2015-06-24,5.82,0.68,25.9,0.01,89.25,100.8,1.02,119.38
2015-06-25,5.73,0.66,25.41,0.0,89.25,100.78,1.11,134.5
2015-06-26,5.9,0.69,25.28,0.0,88.62,100.77,1.02,140.25
2015-06-27,3.65,0.42,25.55,0.48,90.12,100.74,0.98,123.06
2015-06-28,5.03,0.59,25.55,0.22,91.38,100.62,0.96,102.62
2015-06-29,5.03,0.59,26.08,0.0,89.12,100.55,0.91,89.44
2015-06-30,5.48,0.63,26.15,0.0,88.81,100.54,0.89,82.75
2015-07-01,5.97,0.7,26.4,0.0,88.88,100.55,0.88,116.12
2015-07-02,6.02,0.7,26.57,0.0,86.31,100.41,0.47,125.44
2015-07-03,5.52,0.64,26.26,5.15,89.5,100.36,0.84,106.19
2015-07-04,5.27,0.61,26.18,17.37,92.44,100.41,0.83,95.25
2015-07-05,3.6,0.41,25.38,16.32,94.25,100.47,0.83,177.69
2015-07-06,4.05,0.47,25.51,1.37,90.75,100.5,0.8,193.5
2015-07-07,3.97,0.46,25.74,0.02,89.62,100.51,0.87,121.81
2015-07-08,4.63,0.53,25.59,1.72,91.0,100.54,0.95,98.56
2015-07-09,5.53,0.63,26.3,0.3,89.19,100.49,0.85,104.94
2015-07-10,4.47,0.52,26.54,1.98,90.88,100.49,0.84,64.5
2015-07-11,5.76,0.66,25.98,0.58,91.62,100.55,1.07,63.62
2015-07-12,5.57,0.64,26.22,0.0,87.62,100.51,0.84,59.56
2015-07-13,5.47,0.62,26.5,5.5,87.62,100.43,0.6,41.19
2015-07-14,5.66,0.65,26.6,3.63,85.88,100.47,0.63,62.06
2015-07-15,5.5,0.62,26.79,0.5,86.25,100.49,0.69,123.75
2015-07-16,5.89,0.67,27.0,0.25,86.25,100.51,0.83,162.62
2015-07-17,5.74,0.65,26.41,0.0,85.88,100.56,0.86,168.25
2015-07-18,5.7,0.65,26.19,0.0,84.69,100.52,0.87,167.38
2015-07-19,6.11,0.69,26.09,0.01,84.19,100.53,0.77,151.62
2015-07-20,5.7,0.64,26.84,0.17,82.88,100.51,0.61,150.31
2015-07-21,5.53,0.62,26.6,1.68,87.44,100.5,0.98,193.12
2015-07-22,5.74,0.65,26.65,0.27,86.19,100.54,0.77,177.75
2015-07-23,5.63,0.63,26.44,0.01,85.75,100.61,0.77,187.75
2015-07-24,6.02,0.67,26.3,0.0,85.56,100.63,0.95,157.31
2015-07-25,6.25,0.7,25.04,0.0,86.62,100.56,0.97,143.5
2015-07-26,5.06,0.56,25.4,0.0,88.56,100.51,0.85,149.19
2015-07-27,4.29,0.48,26.26,0.69,87.75,100.41,0.86,161.19
2015-07-28,5.28,0.59,27.0,0.16,86.44,100.35,0.86,152.12
2015-07-29,5.89,0.65,27.45,0.01,84.06,100.4,0.67,141.69
2015-07-30,6.03,0.66,27.03,0.02,84.94,100.42,0.88,159.88
2015-07-31,5.71,0.63,26.64,0.02,86.69,100.44,0.84,141.81
2015-08-01,6.01,0.66,26.3,0.02,90.0,100.39,0.89,134.25
2015-08-02,5.95,0.65,26.5,0.01,86.38,100.31,0.83,143.62
2015-08-03,5.78,0.63,26.74,0.0,85.5,100.36,0.95,99.56
2015-08-04,5.93,0.65,27.15,0.0,84.44,100.42,0.92,93.69
2015-08-05,6.02,0.66,26.8,0.0,87.56,100.38,1.0,201.62
2015-08-06,5.89,0.64,26.69,0.0,89.06,100.28,0.95,149.94
2015-08-07,5.97,0.65,26.78,0.0,88.38,100.25,0.81,127.38
2015-08-08,6.25,0.68,26.7,0.0,85.5,100.26,0.95,94.88
2015-08-09,5.85,0.63,27.0,0.0,85.0,100.27,0.7,179.56
2015-08-10,5.94,0.64,27.2,0.0,85.5,100.28,0.77,157.38
2015-08-11,5.93,0.63,27.91,0.0,80.44,100.31,0.57,97.31
2015-08-12,6.24,0.66,27.33,0.0,80.81,100.34,0.67,238.31
2015-08-13,5.82,0.62,27.84,0.0,75.69,100.35,0.66,199.69
2015-08-14,5.43,0.58,27.46,0.0,77.94,100.4,0.88,115.0
2015-08-15,6.38,0.68,26.37,4.88,77.38,100.37,0.95,122.31
2015-08-16,6.02,0.64,26.65,3.6,82.06,100.39,0.83,63.12
2015-08-17,6.02,0.63,27.75,0.0,76.25,100.36,0.84,127.94
2015-08-18,5.35,0.56,27.82,0.0,73.88,100.32,0.88,194.75
2015-08-19,6.07,0.64,27.46,0.0,77.06,100.29,0.98,179.5
2015-08-20,5.87,0.62,27.51,0.0,82.31,100.25,0.94,213.44
2015-08-21,5.54,0.58,27.48,0.0,78.0,100.25,0.86,222.0
2015-08-22,5.67,0.59,28.03,0.0,75.19,100.22,0.99,121.75
2015-08-23,6.44,0.67,28.85,0.0,69.19,100.19,0.73,152.19
2015-08-24,6.17,0.64,28.46,0.0,74.69,100.15,1.03,255.19
2015-08-25,5.61,0.58,28.01,0.0,78.69,100.08,0.95,258.12
2015-08-26,4.68,0.48,27.32,0.97,83.38,100.2,0.87,187.94
2015-08-27,5.71,0.59,27.35,0.43,83.12,100.34,0.73,174.62
2015-08-28,5.67,0.59,27.92,0.0,78.88,100.38,0.78,231.19
2015-08-29,5.82,0.59,27.94,0.02,79.06,100.34,0.81,267.38
2015-08-30,4.17,0.43,27.4,0.02,82.12,100.38,0.75,148.5
2015-08-31,5.97,0.61,27.47,1.32,81.62,100.44,0.55,178.56
2015-09-01,5.75,0.59,26.95,0.46,82.62,100.48,0.69,229.44
2015-09-02,4.35,0.44,26.54,3.51,84.94,100.44,0.68,292.56
2015-09-03,5.84,0.59,27.02,0.41,82.06,100.36,0.62,288.75
2015-09-04,6.24,0.63,28.39,0.0,75.88,100.35,0.55,196.75
2015-09-05,6.12,0.62,29.01,0.0,73.5,100.29,0.9,205.75
2015-09-06,5.07,0.51,29.52,0.0,72.25,100.19,0.73,210.44
2015-09-07,6.03,0.6,29.53,0.0,70.25,100.11,0.76,155.75
2015-09-08,6.27,0.62,29.3,0.0,68.69,100.07,0.95,175.25
2015-09-09,6.64,0.66,29.86,0.0,65.12,100.01,1.02,184.38
2015-09-10,6.7,0.66,29.99,0.0,60.0,100.07,1.12,199.06
2015-09-11,6.47,0.64,29.83,0.0,58.88,100.26,1.2,235.06
2015-09-12,6.28,0.62,30.71,0.0,53.75,100.26,1.23,232.62
2015-09-13,5.05,0.5,30.23,10.29,58.56,100.28,0.84,194.31
2015-09-14,4.85,0.48,28.63,14.21,73.88,100.28,0.84,172.94
2015-09-15,4.98,0.49,29.01,0.78,74.94,100.3,0.62,205.62
2015-09-16,5.51,0.54,29.24,0.04,71.44,100.25,0.62,185.38
2015-09-17,5.83,0.57,30.26,0.42,66.75,100.11,1.02,179.12
2015-09-18,5.89,0.58,29.95,0.29,66.94,100.08,1.09,143.56
2015-09-19,6.09,0.59,31.5,0.0,60.12,100.03,0.99,171.81
2015-09-20,5.9,0.58,31.67,0.0,58.25,100.1,0.98,205.12
2015-09-21,6.39,0.62,31.48,0.0,58.94,100.07,0.9,189.69
2015-09-22,6.39,0.62,31.73,0.0,55.12,100.0,0.98,177.44
2015-09-23,5.87,0.57,31.94,0.0,53.5,99.96,1.24,117.0
2015-09-24,6.4,0.62,32.2,0.0,53.31,100.01,1.32,47.75
2015-09-25,6.15,0.59,32.39,0.0,53.5,100.02,1.27,84.5
2015-09-26,5.62,0.55,32.94,0.0,48.75,100.03,1.12,41.56
2015-09-27,6.05,0.59,33.04,0.0,49.25,100.05,0.86,70.88
2015-09-28,4.53,0.44,32.14,0.0,53.06,100.02,0.9,95.88
2015-09-29,5.85,0.56,32.04,0.0,57.94,99.88,0.9,93.81
2015-09-30,4.19,0.41,33.34,0.0,51.31,99.78,0.74,66.56
2015-10-01,3.28,0.31,29.31,13.66,67.0,99.99,0.54,201.0
2015-10-02,4.65,0.45,29.56,5.69,72.12,100.01,0.73,153.31
2015-10-03,6.11,0.59,31.33,0.0,60.62,100.02,0.93,132.81
2015-10-04,5.96,0.57,32.59,0.0,55.38,100.11,0.77,149.31
2015-10-05,5.9,0.56,33.41,0.01,51.31,100.06,1.07,184.44
2015-10-06,3.4,0.33,31.98,2.82,58.94,100.09,0.81,94.69
2015-10-07,2.98,0.28,29.73,1.03,68.19,100.18,0.66,134.5
2015-10-08,6.33,0.6,31.67,0.0,55.62,100.05,0.64,90.19
2015-10-09,5.3,0.51,32.73,3.17,53.75,99.98,0.75,81.19
2015-10-10,2.37,0.23,28.66,1.15,71.06,100.17,1.06,104.0
2015-10-11,3.79,0.36,31.97,0.0,58.19,99.98,0.79,113.88
2015-10-12,4.23,0.41,30.93,6.76,65.38,100.13,0.77,109.81
2015-10-13,3.75,0.36,27.23,2.95,82.56,100.27,0.45,161.31
2015-10-14,5.29,0.5,30.62,0.0,65.0,100.14,0.66,158.56
2015-10-15,5.73,0.55,31.04,0.0,62.38,100.07,0.85,159.44
2015-10-16,5.05,0.48,31.42,7.77,62.0,100.06,0.82,165.56
2015-10-17,4.23,0.4,29.7,3.09,70.69,100.25,0.78,184.38
2015-10-18,4.99,0.48,30.07,4.02,68.94,100.31,0.7,183.69
2015-10-19,5.18,0.49,30.07,17.8,70.44,100.26,0.68,191.25
2015-10-20,5.58,0.53,28.48,12.77,81.0,100.31,0.67,287.94
2015-10-21,5.92,0.56,29.15,1.64,77.12,100.22,0.72,195.69
2015-10-22,6.32,0.6,30.94,0.0,66.31,100.05,0.8,148.75
2015-10-23,6.04,0.57,32.3,0.0,58.31,99.98,0.95,180.56
2015-10-24,4.83,0.45,32.33,0.2,56.06,99.96,0.84,122.62
2015-10-25,3.34,0.31,30.45,6.26,66.06,100.21,0.55,209.5
2015-10-26,5.86,0.55,29.31,0.81,72.19,100.25,0.7,230.56
2015-10-27,5.42,0.52,30.34,1.86,66.69,100.23,0.52,254.62
2015-10-28,3.48,0.33,27.02,8.62,79.25,100.38,0.4,165.31
2015-10-29,2.91,0.27,27.42,6.4,80.5,100.32,0.36,262.19
2015-10-30,5.82,0.55,29.54,0.03,67.06,100.19,0.77,124.94
2015-10-31,5.65,0.53,30.84,0.0,62.81,100.08,0.6,132.62
2015-11-01,4.77,0.45,27.96,1.3,77.31,100.08,0.57,88.31
2015-11-02,3.43,0.33,29.93,1.48,69.12,99.98,0.66,138.12
2015-11-03,3.77,0.36,26.46,21.23,89.38,100.17,0.34,170.62
2015-11-04,4.57,0.43,26.26,16.27,92.19,100.25,0.57,154.25
2015-11-05,4.68,0.45,25.62,9.84,91.56,100.28,0.79,111.31
2015-11-06,1.39,0.13,25.65,38.32,91.75,100.38,0.58,100.25
2015-11-07,5.3,0.5,26.4,0.62,88.88,100.32,0.79,174.44
2015-11-08,5.7,0.54,28.05,0.38,82.94,100.23,0.53,146.5
2015-11-09,4.36,0.41,27.75,2.44,84.5,100.28,0.57,156.5
2015-11-10,5.27,0.5,27.02,0.73,85.88,100.28,0.68,148.0
2015-11-11,3.55,0.34,26.39,3.58,85.81,100.24,0.73,148.88
2015-11-12,5.24,0.5,28.19,1.13,78.31,100.13,0.5,166.38
2015-11-13,6.01,0.57,29.7,0.01,73.31,100.11,0.52,171.12
2015-11-14,5.49,0.52,29.33,3.58,75.06,100.09,0.91,142.69
2015-11-15,5.51,0.52,30.39,0.29,70.44,100.07,0.7,84.56
2015-11-16,6.09,0.58,31.55,0.03,61.62,99.95,0.66,118.06
2015-11-17,5.69,0.54,31.3,0.0,61.62,99.86,0.62,152.44
2015-11-18,5.73,0.55,32.2,0.01,57.06,99.79,0.69,204.5
2015-11-19,5.36,0.51,31.24,2.06,63.0,99.81,0.67,215.19
2015-11-20,5.03,0.48,29.23,2.08,74.88,99.94,0.63,97.38
2015-11-21,5.42,0.52,29.91,1.04,69.62,99.92,0.74,75.94
2015-11-22,3.83,0.37,29.18,10.89,76.44,100.02,0.6,165.44
2015-11-23,4.87,0.46,28.23,2.68,79.81,99.99,0.77,143.44
2015-11-24,4.18,0.4,28.87,4.77,76.38,99.94,0.74,257.0
2015-11-25,5.36,0.51,27.68,4.14,84.94,100.09,0.55,179.38
2015-11-26,1.85,0.18,27.31,12.74,87.12,100.13,0.66,94.75
2015-11-27,4.14,0.39,28.07,0.78,81.81,100.05,0.56,194.44
2015-11-28,4.49,0.43,28.28,0.01,78.94,100.04,0.8,137.06
2015-11-29,4.64,0.45,28.1,1.6,81.0,100.05,0.8,129.44
2015-11-30,4.22,0.4,28.16,2.02,81.56,100.07,0.77,137.69
2015-12-01,5.39,0.52,29.36,0.1,73.38,100.14,0.73,132.31
2015-12-02,4.81,0.46,29.84,3.67,72.06,100.17,0.59,169.38
2015-12-03,2.76,0.27,28.08,2.59,82.75,100.21,0.54,176.0
2015-12-04,2.52,0.24,27.71,0.13,83.69,100.27,0.56,197.0
2015-12-05,4.2,0.4,28.98,0.98,76.25,100.29,0.66,155.62
2015-12-06,4.19,0.4,28.17,1.96,78.62,100.31,0.64,111.31
2015-12-07,3.04,0.29,27.9,18.07,80.25,100.21,0.53,127.44
2015-12-08,4.09,0.39,28.22,4.44,81.38,100.17,0.55,120.56
2015-12-09,4.25,0.41,28.22,0.86,81.12,100.28,0.64,141.62
2015-12-10,4.49,0.43,29.03,1.24,76.62,100.31,0.56,173.44
2015-12-11,3.12,0.3,28.58,1.47,77.19,100.25,0.68,127.25
2015-12-12,2.47,0.23,28.8,10.25,79.56,100.18,0.66,86.25
2015-12-13,4.4,0.42,27.93,3.87,81.44,100.13,0.77,135.56
2015-12-14,5.23,0.5,28.24,0.07,75.12,100.08,0.64,135.94
2015-12-15,3.09,0.3,27.73,0.53,78.31,100.16,0.73,128.69
2015-12-16,4.38,0.42,28.06,0.77,75.44,100.18,0.86,140.94
2015-12-17,5.29,0.51,28.65,0.88,71.44,100.15,0.83,98.31
2015-12-18,4.96,0.48,30.25,0.45,67.12,100.07,0.77,94.75
2015-12-19,4.31,0.41,30.01,13.61,69.88,100.21,0.62,106.25
2015-12-20,2.48,0.23,27.16,11.83,88.38,100.32,0.55,174.5
2015-12-21,4.21,0.4,27.08,2.58,86.5,100.23,0.53,235.0
2015-12-22,3.5,0.34,27.54,0.98,83.19,100.18,0.59,113.12
2015-12-23,4.08,0.39,28.65,1.47,78.69,100.12,0.69,95.06
2015-12-24,3.29,0.31,27.1,26.21,90.0,100.26,0.55,171.12
2015-12-25,2.68,0.26,26.8,4.81,90.0,100.36,0.52,117.38
2015-12-26,5.4,0.52,28.44,0.13,79.06,100.16,0.7,105.5
2015-12-27,5.27,0.5,29.06,0.0,75.38,100.03,0.65,138.94
2015-12-28,4.09,0.39,28.38,6.18,81.94,100.1,0.8,125.25
2015-12-29,3.45,0.33,27.08,4.52,89.88,100.37,0.5,228.06
2015-12-30,3.88,0.37,26.3,9.28,92.44,100.46,0.53,165.12
2015-12-31,3.52,0.34,27.33,1.36,85.81,100.26,0.55,86.06
2016-01-01,4.42,0.42,26.7,40.89,90.31,100.2,0.57,120.19
2016-01-02,3.5,0.34,25.7,71.02,96.88,100.31,0.64,102.81
2016-01-03,5.79,0.55,27.09,6.54,89.12,100.23,0.66,91.81
2016-01-04,4.02,0.38,26.9,20.51,92.38,100.25,0.59,83.44
2016-01-05,3.44,0.33,26.57,15.37,93.25,100.35,0.66,150.69
2016-01-06,3.92,0.38,26.85,11.14,91.75,100.36,0.66,186.56
2016-01-07,4.39,0.41,26.65,7.74,93.62,100.28,0.7,76.88
2016-01-08,5.03,0.48,27.18,0.8,90.56,100.18,0.67,47.88
2016-01-09,5.85,0.55,27.17,0.32,90.5,100.12,0.84,89.75
2016-01-10,4.13,0.39,27.15,1.52,92.31,100.14,0.73,109.94
2016-01-11,4.07,0.38,26.83,19.22,95.56,100.21,0.61,162.88
2016-01-12,2.59,0.24,26.14,8.86,95.38,100.24,0.62,116.12
2016-01-13,5.93,0.56,27.01,0.55,89.5,100.24,0.83,86.06
2016-01-14,6.03,0.57,27.26,0.43,89.5,100.19,0.71,96.44
2016-01-15,4.33,0.41,27.75,0.06,89.5,100.16,0.77,105.69
2016-01-16,5.41,0.51,27.35,1.8,91.25,100.12,0.77,123.75
2016-01-17,4.08,0.38,27.73,4.63,89.62,100.12,0.59,141.12
2016-01-18,3.49,0.33,27.02,22.27,96.06,100.13,0.62,172.12
2016-01-19,2.2,0.21,26.31,14.41,97.19,100.15,0.54,239.88
2016-01-20,2.31,0.22,26.62,0.42,91.06,100.16,0.67,260.88
2016-01-21,3.63,0.34,27.06,3.0,90.25,100.2,0.86,235.62
2016-01-22,3.97,0.38,26.54,2.43,91.62,100.26,0.78,80.19
2016-01-23,4.3,0.41,26.57,0.72,89.5,100.31,0.55,138.81
2016-01-24,4.96,0.47,27.87,8.5,87.94,100.16,0.62,58.69
2016-01-25,6.28,0.59,28.3,3.34,89.88,100.14,0.64,109.5
2016-01-26,3.96,0.38,28.02,0.01,88.94,100.28,0.54,87.69
2016-01-27,4.77,0.45,26.43,0.0,88.06,100.37,0.95,77.56
2016-01-28,5.02,0.47,27.36,0.09,86.88,100.25,0.83,74.75
2016-01-29,4.63,0.44,26.76,2.7,90.0,100.24,0.86,110.5
2016-01-30,4.73,0.45,27.05,0.64,88.25,100.22,0.72,111.38
2016-01-31,2.81,0.27,25.98,6.1,92.12,100.38,0.8,104.19
2016-02-01,3.63,0.34,26.15,2.69,89.69,100.39,0.73,86.75
2016-02-02,3.45,0.32,26.33,9.37,88.19,100.3,0.55,111.69
2016-02-03,4.8,0.45,26.68,6.76,90.06,100.22,0.85,81.31
2016-02-04,3.46,0.32,26.25,10.16,92.62,100.29,0.68,114.69
2016-02-05,4.23,0.4,25.55,27.7,94.94,100.44,0.79,87.19
2016-02-06,4.53,0.42,26.01,18.51,92.62,100.49,0.83,93.5
2016-02-07,3.78,0.35,26.19,9.15,92.5,100.42,0.89,103.31
2016-02-08,6.32,0.59,26.93,2.34,90.75,100.34,0.84,76.94
2016-02-09,6.59,0.62,27.31,0.28,89.75,100.37,0.8,94.94
2016-02-10,6.85,0.64,27.11,0.01,90.69,100.37,0.91,118.69
2016-02-11,5.25,0.49,25.55,39.44,94.25,100.43,0.66,110.5
2016-02-12,5.86,0.55,25.97,4.78,89.12,100.42,0.77,83.81
2016-02-13,6.83,0.64,27.44,0.22,86.12,100.27,0.89,51.69
2016-02-14,6.66,0.62,27.37,0.03,88.5,100.16,0.88,89.75
2016-02-15,5.21,0.48,27.53,0.16,88.25,100.08,0.89,98.56
2016-02-16,6.21,0.58,27.2,0.09,90.56,100.11,0.76,100.5
2016-02-17,6.25,0.59,27.26,7.47,91.12,100.16,0.8,107.81
2016-02-18,4.24,0.4,26.33,10.33,95.88,100.26,0.68,165.06
2016-02-19,3.85,0.36,25.64,15.26,96.19,100.25,0.54,129.19
2016-02-20,5.76,0.54,27.08,1.4,91.06,100.12,0.83,54.56
2016-02-21,5.86,0.55,26.53,1.35,92.12,100.04,0.82,59.75
2016-02-22,2.49,0.23,26.44,14.26,93.38,100.14,0.59,175.69
2016-02-23,5.77,0.54,26.69,3.72,92.5,100.28,0.86,125.88
2016-02-24,5.8,0.54,26.8,11.09,93.94,100.34,0.65,92.5
2016-02-25,4.31,0.41,27.03,19.36,92.31,100.28,0.6,173.62
2016-02-26,2.1,0.2,26.78,5.93,93.12,100.2,0.81,105.19
2016-02-27,6.07,0.57,26.76,1.35,89.5,100.24,0.94,67.88
2016-02-28,6.14,0.58,26.27,7.79,93.31,100.29,0.84,88.31
2016-02-29,5.27,0.49,26.94,29.37,94.25,100.3,0.8,106.75
2016-03-01,2.35,0.22,25.98,25.7,97.56,100.4,0.68,237.31
2016-03-02,4.62,0.44,26.73,1.46,92.38,100.36,0.82,114.44
2016-03-03,5.13,0.48,27.26,0.22,90.38,100.25,0.88,69.75
2016-03-04,5.16,0.48,27.12,0.1,91.75,100.19,0.7,52.19
2016-03-05,3.32,0.31,26.74,25.54,94.5,100.29,0.67,93.5
2016-03-06,3.12,0.3,26.39,12.44,94.19,100.48,0.72,146.62
2016-03-07,5.89,0.55,26.69,2.31,91.38,100.42,0.85,101.25
2016-03-08,5.55,0.52,26.65,7.82,91.5,100.45,0.78,174.94
2016-03-09,3.3,0.31,26.01,2.62,91.88,100.41,0.74,125.44
2016-03-10,6.66,0.63,26.98,0.01,87.69,100.42,0.66,72.31
2016-03-11,5.2,0.49,26.96,24.62,90.5,100.41,0.59,87.88
2016-03-12,4.82,0.45,26.55,27.65,93.38,100.44,0.65,87.56
2016-03-13,3.65,0.34,26.14,1.75,92.75,100.42,0.7,74.94
2016-03-14,3.05,0.29,26.05,7.29,91.38,100.48,0.91,76.06
2016-03-15,4.44,0.42,26.36,5.91,91.69,100.49,0.68,132.56
2016-03-16,4.67,0.45,26.52,8.13,92.25,100.45,0.73,104.5
2016-03-17,6.13,0.59,27.01,30.25,93.44,100.34,0.84,85.56
2016-03-18,5.35,0.52,27.2,19.58,93.44,100.32,0.8,65.0
2016-03-19,4.26,0.41,26.4,18.62,97.19,100.41,0.63,129.25
2016-03-20,4.94,0.48,26.25,8.14,95.69,100.46,0.74,128.56
2016-03-21,4.61,0.45,25.92,9.19,94.81,100.51,0.74,100.38
2016-03-22,5.21,0.5,26.61,8.58,91.75,100.51,0.81,60.75
2016-03-23,4.78,0.46,27.07,2.56,90.62,100.43,0.66,78.31
2016-03-24,5.91,0.57,27.03,0.53,90.06,100.32,0.7,68.69
2016-03-25,3.61,0.35,27.05,2.78,91.88,100.31,0.88,88.81
2016-03-26,4.11,0.4,27.16,2.91,90.5,100.47,0.62,83.0
2016-03-27,4.47,0.44,26.27,14.99,97.12,100.53,0.7,125.06
2016-03-28,4.2,0.41,26.04,33.01,93.81,100.51,0.63,120.44
2016-03-29,3.82,0.38,25.67,14.89,94.62,100.56,0.59,125.94
2016-03-30,5.67,0.55,26.83,1.89,89.56,100.5,0.73,102.75
2016-03-31,6.09,0.59,27.16,6.63,91.19,100.49,0.8,66.19
2016-04-01,2.87,0.28,25.78,24.9,97.56,100.56,0.71,44.94
2016-04-02,4.57,0.45,25.99,11.64,91.0,100.41,0.62,123.88
2016-04-03,3.16,0.31,26.65,33.54,92.81,100.41,0.7,75.94
2016-04-04,5.86,0.58,26.33,12.55,93.62,100.49,0.82,55.94
2016-04-05,4.99,0.49,26.12,23.37,94.94,100.51,0.73,65.88
2016-04-06,5.28,0.52,26.48,10.09,92.31,100.36,0.68,84.94
2016-04-07,4.31,0.43,26.63,2.88,93.5,100.29,0.73,84.19
2016-04-08,5.05,0.5,27.46,7.37,92.38,100.19,0.75,89.75
2016-04-09,4.0,0.4,27.15,18.97,93.12,100.21,0.57,99.62
2016-04-10,4.9,0.49,26.69,7.8,93.19,100.22,0.74,111.38
2016-04-11,4.74,0.48,26.21,12.87,93.94,100.34,0.57,112.44
2016-04-12,2.01,0.2,25.47,5.55,93.69,100.47,0.59,158.31
2016-04-13,4.52,0.45,26.37,5.81,91.06,100.39,0.66,109.38
2016-04-14,4.94,0.5,26.51,3.68,90.44,100.39,0.73,65.81
2016-04-15,5.67,0.58,26.55,0.07,89.75,100.32,0.96,79.75
2016-04-16,6.04,0.62,27.01,0.02,89.31,100.24,0.99,80.0
2016-04-17,5.73,0.59,26.33,28.98,95.94,100.34,0.67,152.5
2016-04-18,4.14,0.42,26.33,39.27,94.69,100.37,0.45,137.81
2016-04-19,4.68,0.48,26.93,7.55,91.19,100.33,0.55,119.19
2016-04-20,5.06,0.52,26.81,0.32,91.94,100.3,0.55,172.38
2016-04-21,5.5,0.57,26.7,0.18,91.0,100.34,0.55,166.94
2016-04-22,5.11,0.53,27.09,4.57,90.12,100.41,0.74,134.31
2016-04-23,4.58,0.48,26.48,8.56,93.75,100.33,0.65,138.12
2016-04-24,2.64,0.27,26.86,2.21,92.31,100.21,0.59,113.88
2016-04-25,3.91,0.41,26.85,5.6,92.56,100.11,0.76,154.94
