date_m,ALLSKY_SFC_SW_DWN,ALLSKY_KT,T2M,PRECTOTCORR,RH2M,PS,WS10M,WD10M
2013-01-01,4.9,0.47,25.03,10.3,92.38,99.8,0.65,86.81
2013-01-02,5.24,0.5,25.32,10.92,91.69,99.75,0.68,114.5
2013-01-03,2.26,0.22,24.84,14.6,94.62,99.88,0.88,127.06
2013-01-04,3.97,0.38,25.73,14.03,92.25,99.92,0.77,98.75
2013-01-05,4.14,0.4,26.23,3.17,88.75,99.84,0.78,40.56
2013-01-06,4.62,0.45,26.59,0.12,87.31,99.69,0.75,87.88
2013-01-07,3.78,0.36,26.14,10.99,90.94,99.64,0.75,62.62
2013-01-08,3.38,0.32,26.26,17.13,90.56,99.67,0.59,92.0
2013-01-09,4.69,0.45,26.33,32.96,93.5,99.73,0.69,95.12
2013-01-10,3.56,0.34,25.57,10.49,97.25,99.72,0.79,146.44
2013-01-11,3.48,0.34,26.01,18.31,92.88,99.54,0.65,206.62
2013-01-12,3.96,0.38,25.76,11.32,94.69,99.49,0.75,197.94
2013-01-13,4.38,0.42,26.12,2.93,90.38,99.56,0.66,214.06
2013-01-14,4.11,0.39,25.74,5.86,93.5,99.63,0.64,62.88
2013-01-15,2.42,0.23,25.16,50.81,94.06,99.58,0.62,60.12
2013-01-16,4.7,0.45,24.98,25.47,95.88,99.57,0.68,88.19
2013-01-17,5.97,0.57,25.83,6.47,92.94,99.71,0.73,99.06
2013-01-18,5.06,0.48,26.38,3.05,92.06,99.79,0.76,112.06
2013-01-19,5.42,0.52,26.49,4.68,90.5,99.71,0.64,78.62
2013-01-20,5.67,0.54,26.26,17.7,92.62,99.64,0.65,63.12
2013-01-21,2.09,0.2,25.87,19.65,94.06,99.63,0.69,88.06
2013-01-22,3.37,0.32,25.06,0.7,93.38,99.82,0.73,185.62
2013-01-23,3.04,0.29,25.73,2.67,91.75,99.89,0.73,228.69
2013-01-24,6.3,0.59,26.71,0.07,90.31,99.81,0.75,207.44
2013-01-25,5.85,0.55,26.78,1.1,91.06,99.69,0.68,89.75
2013-01-26,4.75,0.45,26.09,10.74,94.62,99.71,0.52,91.75
2013-01-27,1.72,0.16,25.95,20.9,93.94,99.83,0.66,115.56
2013-01-28,5.04,0.48,27.12,1.08,85.88,99.88,0.59,139.38
2013-01-29,4.17,0.39,26.75,0.35,85.25,99.81,0.38,105.31
2013-01-30,4.97,0.47,26.89,0.06,85.31,99.71,0.55,110.94
2013-01-31,5.88,0.55,26.55,0.81,89.81,99.55,0.77,60.56
2013-02-01,3.66,0.34,26.05,0.31,92.88,99.61,0.63,65.0
2013-02-02,4.17,0.39,26.51,0.03,88.69,99.69,0.61,108.56
2013-02-03,4.53,0.43,26.15,0.92,91.31,99.66,0.73,56.56
2013-02-04,1.72,0.16,25.32,29.53,93.56,99.68,0.65,169.75
2013-02-05,3.84,0.36,25.79,2.68,89.25,99.77,0.72,191.88
2013-02-06,5.55,0.52,26.09,0.11,86.88,99.74,0.49,118.88
2013-02-07,3.79,0.36,26.24,2.48,90.38,99.62,0.65,40.31
2013-02-08,4.06,0.38,26.29,3.46,91.88,99.58,0.63,88.31
2013-02-09,3.58,0.34,25.95,4.55,92.81,99.65,0.78,146.69
2013-02-10,3.24,0.3,24.51,5.44,97.06,99.77,0.57,141.12
2013-02-11,6.3,0.59,25.22,13.43,92.56,99.74,0.88,44.12
2013-02-12,5.5,0.52,25.35,31.15,93.25,99.76,0.8,53.0
2013-02-13,3.25,0.3,25.07,12.97,92.31,99.8,0.6,103.12
2013-02-14,4.06,0.38,25.23,1.37,90.88,99.87,0.7,46.44
2013-02-15,4.3,0.41,25.38,4.0,89.25,99.92,0.68,62.19
2013-02-16,4.83,0.45,24.84,1.58,90.38,99.8,0.58,218.81
2013-02-17,4.71,0.45,25.27,0.4,88.56,99.71,0.68,127.81
2013-02-18,3.9,0.37,24.87,17.98,93.81,99.79,0.78,51.5
2013-02-19,3.34,0.31,25.56,18.09,89.44,99.76,0.63,141.5
2013-02-20,4.81,0.45,24.35,9.22,95.06,99.71,0.62,116.94
2013-02-21,3.28,0.3,25.12,36.03,91.56,99.72,0.67,66.94
2013-02-22,2.31,0.22,25.13,24.71,93.06,99.85,0.72,79.75
2013-02-23,3.36,0.31,24.8,10.15,95.12,99.81,0.73,145.5
2013-02-24,6.19,0.58,25.59,2.83,90.88,99.67,0.77,103.94
2013-02-25,6.42,0.6,25.89,12.35,92.81,99.57,0.76,59.69
2013-02-26,5.55,0.52,25.64,17.21,95.44,99.7,0.81,162.94
2013-02-27,4.04,0.38,25.33,28.01,94.5,99.85,0.73,213.69
2013-02-28,5.15,0.48,24.95,25.97,95.56,99.75,0.66,166.5
2013-03-01,4.21,0.4,25.49,10.85,89.62,99.63,0.67,88.88
2013-03-02,4.19,0.39,25.68,4.22,91.5,99.69,0.47,171.44
2013-03-03,4.0,0.38,25.45,8.4,93.19,99.86,0.68,115.5
2013-03-04,4.25,0.4,25.69,5.15,90.44,99.96,0.7,160.5
2013-03-05,1.51,0.14,25.24,21.18,94.44,99.92,0.57,158.94
2013-03-06,5.62,0.53,25.76,1.76,90.0,99.86,0.77,73.38
2013-03-07,6.07,0.57,25.69,0.77,90.94,99.92,0.7,65.31
2013-03-08,3.94,0.38,26.46,0.17,87.94,99.95,0.89,111.44
2013-03-09,5.33,0.5,26.84,0.0,88.31,99.81,0.7,93.81
2013-03-10,3.95,0.38,26.33,43.12,92.38,99.73,0.7,77.5
2013-03-11,5.12,0.48,26.83,6.95,88.19,99.63,0.58,109.69
2013-03-12,5.33,0.51,26.15,0.35,91.06,99.65,0.7,93.25
2013-03-13,3.47,0.33,26.11,15.76,93.56,99.69,0.76,121.88
2013-03-14,3.34,0.32,25.94,14.4,91.56,99.69,0.62,124.12
2013-03-15,5.89,0.56,26.05,8.71,91.88,99.68,0.73,88.94
2013-03-16,4.43,0.42,25.4,14.06,94.44,99.82,0.79,134.81
2013-03-17,3.07,0.29,25.77,0.84,88.88,99.89,0.62,148.69
2013-03-18,5.44,0.52,25.87,1.52,90.38,99.84,0.64,79.0
2013-03-19,4.96,0.48,26.51,0.81,88.88,99.68,0.58,132.06
2013-03-20,5.2,0.5,26.54,1.12,91.12,99.57,0.73,80.94
2013-03-21,5.6,0.54,26.77,6.02,89.75,99.64,0.65,87.69
2013-03-22,2.78,0.27,25.46,5.52,95.56,99.95,0.59,151.69
2013-03-23,6.04,0.58,25.81,0.17,89.69,99.79,0.64,65.88
2013-03-24,6.23,0.6,26.23,4.81,89.44,99.63,0.66,19.25
2013-03-25,6.01,0.58,26.34,2.23,91.06,99.57,0.85,52.81
2013-03-26,6.69,0.65,26.62,0.26,90.94,99.71,0.84,90.94
2013-03-27,2.75,0.27,25.33,42.31,95.38,99.89,0.86,129.0
2013-03-28,5.53,0.54,25.42,10.23,90.75,99.93,0.73,189.69
2013-03-29,5.12,0.5,26.05,9.65,92.12,99.91,0.67,174.38
2013-03-30,4.32,0.42,25.23,14.67,95.06,99.98,0.66,171.75
2013-03-31,5.04,0.49,26.32,1.88,89.31,99.91,0.8,85.25
2013-04-01,4.57,0.45,26.43,8.08,89.88,99.86,0.89,103.25
2013-04-02,3.88,0.38,25.49,25.0,95.31,99.92,0.63,139.25
2013-04-03,2.48,0.24,25.12,22.2,95.25,99.93,0.62,146.25
2013-04-04,5.59,0.55,25.69,4.8,92.31,99.87,0.62,40.62
2013-04-05,5.27,0.52,26.12,2.21,89.19,99.87,0.55,114.06
2013-04-06,6.16,0.61,26.01,13.04,93.31,99.84,0.91,68.56
2013-04-07,6.12,0.6,26.51,4.21,90.75,99.78,0.7,106.06
2013-04-08,5.55,0.55,26.02,0.07,92.69,99.79,0.76,139.38
2013-04-09,5.52,0.55,26.57,1.11,87.25,99.78,0.67,117.88
2013-04-10,5.92,0.59,26.45,0.09,89.75,99.72,0.72,79.44
2013-04-11,5.37,0.54,26.51,9.79,91.06,99.64,0.73,48.31
2013-04-12,4.56,0.45,26.04,2.95,93.62,99.71,0.87,72.25
2013-04-13,5.75,0.58,26.51,7.38,91.31,99.69,0.65,95.88
2013-04-14,2.46,0.25,25.43,8.13,97.31,99.83,0.88,143.88
2013-04-15,4.53,0.45,25.01,32.13,96.69,99.98,0.74,156.69
2013-04-16,3.03,0.3,25.41,8.47,92.06,99.97,0.84,98.81
2013-04-17,3.11,0.31,24.83,14.78,94.38,99.92,0.62,138.12
2013-04-18,5.97,0.61,25.41,10.97,91.81,99.84,0.84,152.56
2013-04-19,2.0,0.2,24.39,13.59,96.81,99.94,0.65,154.88
2013-04-20,4.92,0.5,25.12,12.43,92.69,99.97,0.47,155.44
2013-04-21,3.59,0.37,25.84,4.69,90.88,99.93,0.52,203.62
2013-04-22,4.98,0.51,25.97,3.43,90.69,99.9,0.65,161.88
2013-04-23,7.03,0.73,24.8,0.34,87.81,100.01,0.98,179.44
2013-04-24,6.22,0.64,23.69,0.9,89.69,100.02,0.93,220.19
2013-04-25,6.35,0.66,25.68,0.6,89.0,99.91,0.87,223.88
2013-04-26,5.11,0.53,26.07,0.0,88.19,99.86,0.75,234.06
2013-04-27,5.72,0.59,26.46,0.0,88.88,99.72,0.62,182.44
2013-04-28,4.85,0.51,25.88,2.11,93.0,99.7,0.76,118.44
2013-04-29,3.13,0.33,25.38,20.96,94.94,99.81,0.62,165.31
2013-04-30,5.54,0.58,25.71,18.8,92.38,99.86,0.62,140.62
2013-05-01,4.69,0.49,25.04,3.05,91.81,99.95,0.62,100.62
2013-05-02,3.67,0.38,25.93,0.05,89.06,99.92,0.75,108.5
2013-05-03,4.97,0.52,26.24,0.01,89.5,99.84,0.7,67.38
2013-05-04,6.04,0.64,25.9,0.0,91.5,99.8,0.8,95.06
2013-05-05,5.32,0.56,26.17,0.04,90.88,99.89,0.55,144.56
2013-05-06,3.55,0.38,25.45,0.15,92.38,100.06,0.82,164.69
2013-05-07,4.34,0.46,25.19,0.29,91.62,100.19,0.58,154.06
2013-05-08,4.56,0.49,25.4,3.1,88.5,100.2,0.62,201.81
2013-05-09,4.17,0.45,25.44,2.5,91.31,100.1,0.6,141.62
2013-05-10,4.25,0.46,26.03,9.33,91.88,99.98,0.5,76.81
2013-05-11,5.54,0.59,24.92,5.97,96.5,99.93,0.83,38.06
2013-05-12,4.19,0.45,25.44,2.07,90.38,99.88,0.59,74.69
2013-05-13,4.47,0.48,25.62,3.89,91.56,99.89,0.67,101.94
2013-05-14,3.07,0.34,25.84,6.43,92.12,99.86,0.85,72.94
2013-05-15,4.88,0.53,26.23,4.62,88.94,99.79,0.55,73.0
2013-05-16,5.21,0.57,25.98,7.15,91.12,99.8,0.8,120.88
2013-05-17,3.97,0.44,24.73,6.66,97.56,99.92,0.67,242.38
2013-05-18,3.32,0.37,25.06,2.41,94.31,100.0,0.77,150.31
2013-05-19,3.44,0.38,25.04,5.69,94.44,100.0,0.85,144.88
2013-05-20,4.57,0.5,25.99,0.87,91.0,99.87,0.94,133.06
2013-05-21,4.98,0.55,26.16,0.06,89.12,99.8,0.91,124.88
2013-05-22,2.55,0.28,25.03,42.22,94.25,99.85,0.65,245.12
2013-05-23,2.32,0.26,24.83,10.0,93.31,99.97,0.62,233.88
2013-05-24,4.73,0.52,25.48,0.63,90.25,99.99,0.47,133.38
2013-05-25,3.34,0.38,25.15,19.88,92.0,100.04,0.55,81.44
2013-05-26,3.46,0.38,24.29,34.55,94.88,100.05,0.58,135.94
2013-05-27,4.37,0.49,24.73,11.79,89.69,99.93,0.71,221.56
2013-05-28,4.12,0.46,24.83,2.79,92.69,99.86,0.91,34.5
2013-05-29,3.13,0.35,24.9,5.89,93.12,99.82,0.8,50.0
2013-05-30,5.48,0.62,25.25,2.17,90.94,99.89,0.66,88.56
2013-05-31,4.04,0.45,25.24,4.95,92.62,99.95,0.5,227.62
2013-06-01,5.82,0.66,25.76,0.17,88.56,99.97,0.55,246.94
2013-06-02,5.04,0.57,25.22,3.33,91.38,100.09,0.62,208.19
2013-06-03,5.59,0.63,25.19,8.27,92.81,100.06,0.77,133.25
2013-06-04,4.47,0.51,25.12,0.9,91.62,100.07,0.78,171.0
2013-06-05,4.56,0.52,25.11,9.39,92.38,99.96,0.94,173.69
2013-06-06,3.77,0.43,25.07,4.26,93.12,99.96,0.88,161.75
2013-06-07,5.16,0.59,25.16,1.87,92.0,100.05,0.98,134.0
2013-06-08,3.93,0.45,24.8,1.54,90.88,100.13,0.88,135.69
2013-06-09,5.17,0.59,25.26,1.92,89.5,100.04,0.73,137.19
2013-06-10,3.69,0.42,24.91,2.26,91.12,100.01,0.62,196.62
2013-06-11,4.54,0.52,25.1,5.3,90.44,100.04,0.72,238.88
2013-06-12,5.57,0.63,25.37,1.33,91.12,100.09,0.79,128.06
2013-06-13,3.88,0.45,25.73,3.59,89.5,100.04,0.73,122.56
2013-06-14,4.32,0.49,25.61,0.67,88.94,99.97,0.59,139.44
2013-06-15,3.99,0.45,26.12,9.98,87.56,99.92,0.32,129.81
2013-06-16,3.6,0.41,26.12,11.53,90.5,99.82,0.59,54.44
2013-06-17,4.65,0.53,26.17,2.62,90.56,99.86,0.66,88.62
2013-06-18,4.7,0.54,25.96,0.14,88.19,99.84,0.68,155.25
2013-06-19,4.68,0.54,25.12,21.93,93.12,99.83,0.76,174.0
2013-06-20,4.75,0.55,25.02,3.36,92.19,99.88,0.77,138.38
2013-06-21,4.93,0.56,25.69,3.35,88.31,99.92,0.5,158.31
2013-06-22,5.37,0.62,26.12,1.27,87.62,99.87,0.66,159.69
2013-06-23,4.85,0.55,25.51,3.11,92.56,99.89,0.84,97.38
2013-06-24,4.3,0.49,25.4,0.53,91.5,99.99,0.69,88.19
2013-06-25,5.64,0.65,25.44,0.52,89.88,99.99,0.81,249.88
2013-06-26,5.42,0.62,25.53,0.1,90.56,99.98,0.86,130.75
2013-06-27,5.59,0.64,25.92,0.0,89.25,100.03,0.73,71.88
2013-06-28,4.46,0.51,25.4,3.33,92.06,99.87,0.63,247.19
2013-06-29,4.44,0.51,25.42,21.33,93.06,99.88,0.48,218.56
2013-06-30,5.28,0.6,24.53,3.89,93.19,99.98,0.69,295.06
2013-07-01,4.62,0.53,24.74,1.67,90.44,100.11,0.69,134.5
2013-07-02,3.92,0.45,24.46,0.95,88.06,100.15,0.6,237.38
2013-07-03,4.12,0.47,24.79,0.01,87.44,100.1,0.73,196.25
2013-07-04,5.09,0.58,25.05,0.35,88.25,100.08,0.83,52.31
2013-07-05,4.14,0.47,24.26,4.88,94.0,100.15,0.73,83.31
2013-07-06,4.83,0.55,24.85,11.09,90.88,100.0,0.7,84.06
2013-07-07,3.61,0.41,24.19,38.48,96.06,100.02,0.64,167.25
2013-07-08,4.75,0.54,24.22,13.29,92.88,100.2,0.64,158.38
2013-07-09,4.55,0.52,25.01,5.17,89.06,100.18,0.59,134.62
2013-07-10,4.61,0.52,25.13,3.08,86.44,100.14,0.51,205.75
2013-07-11,4.89,0.55,24.42,0.28,92.06,100.05,0.84,281.31
2013-07-12,3.9,0.44,24.63,0.0,91.56,100.07,0.83,171.0
2013-07-13,4.9,0.55,25.08,0.39,87.19,100.07,0.57,212.56
2013-07-14,5.75,0.65,25.2,3.07,88.69,100.03,0.86,152.94
2013-07-15,4.82,0.54,25.19,0.58,89.56,100.06,0.87,107.81
2013-07-16,3.33,0.38,24.64,17.04,94.38,100.07,0.88,143.56
2013-07-17,5.33,0.59,25.26,4.33,91.25,100.05,0.83,176.75
2013-07-18,4.84,0.54,24.95,5.41,92.19,100.01,0.74,134.19
2013-07-19,3.88,0.43,25.29,0.41,89.0,100.0,0.69,152.75
2013-07-20,5.54,0.62,24.73,6.07,92.12,99.94,0.73,189.5
2013-07-21,5.68,0.63,25.58,0.72,88.12,99.91,0.73,151.19
2013-07-22,2.88,0.32,25.35,1.71,89.38,100.02,0.74,143.69
2013-07-23,5.21,0.58,25.82,0.62,86.5,99.97,0.68,113.19
2013-07-24,2.73,0.3,24.96,0.2,87.44,99.99,1.19,141.69
2013-07-25,3.47,0.38,21.88,0.0,83.56,100.44,1.18,167.19
2013-07-26,4.39,0.48,21.27,0.0,85.62,100.52,0.84,190.69
2013-07-27,4.68,0.52,22.94,0.0,85.56,100.34,0.78,148.94
2013-07-28,4.76,0.52,24.33,1.31,88.25,100.24,0.8,154.25
2013-07-29,5.09,0.55,25.05,1.54,89.75,100.21,0.87,171.19
2013-07-30,5.58,0.61,25.69,2.33,88.38,100.19,0.88,123.0
2013-07-31,3.86,0.42,25.08,7.71,89.94,100.15,0.6,147.69
2013-08-01,4.18,0.45,24.76,6.74,91.19,100.08,0.88,154.88
2013-08-02,5.27,0.57,25.94,0.92,85.12,100.04,0.61,154.25
2013-08-03,4.48,0.48,25.8,0.15,85.62,100.05,0.47,206.75
2013-08-04,5.29,0.57,25.84,0.02,86.56,99.98,0.66,223.56
2013-08-05,4.16,0.45,25.55,8.2,90.69,99.94,0.52,232.25
2013-08-06,5.1,0.55,25.76,1.7,87.94,99.97,0.64,67.75
2013-08-07,5.69,0.61,25.98,0.0,86.19,99.88,0.68,135.56
2013-08-08,5.1,0.55,25.91,4.89,87.12,99.71,0.66,159.44
2013-08-09,4.21,0.45,25.5,1.38,91.62,99.79,0.72,55.94
2013-08-10,5.76,0.61,25.05,23.57,93.62,99.92,0.67,98.81
2013-08-11,2.39,0.25,23.31,13.24,94.88,100.07,0.73,170.31
2013-08-12,5.21,0.55,23.72,0.02,85.81,99.95,0.78,131.0
2013-08-13,5.66,0.59,24.76,8.37,87.25,99.9,0.75,77.88
2013-08-14,3.03,0.32,24.68,11.38,95.25,99.98,0.86,115.31
2013-08-15,4.74,0.5,23.61,2.89,90.5,100.17,0.91,151.25
2013-08-16,5.97,0.62,22.86,0.0,82.19,100.14,0.8,193.0
2013-08-17,5.35,0.56,24.19,0.0,84.06,100.16,0.88,172.5
2013-08-18,6.16,0.64,25.34,0.17,87.19,100.02,0.95,202.06
2013-08-19,4.59,0.48,25.49,0.25,89.06,99.93,0.91,126.81
2013-08-20,3.36,0.35,25.67,12.89,90.88,99.92,0.83,96.25
2013-08-21,5.4,0.56,25.98,3.13,89.94,99.87,0.7,64.0
2013-08-22,4.69,0.48,25.14,0.79,91.88,99.75,0.73,213.12
2013-08-23,5.43,0.56,25.66,7.65,88.38,99.66,0.63,138.44
2013-08-24,5.03,0.52,25.43,19.93,92.62,99.85,0.53,108.31
2013-08-25,3.53,0.36,24.99,7.56,93.25,100.07,0.73,146.69
2013-08-26,3.54,0.36,24.46,3.66,90.94,100.14,0.62,214.44
2013-08-27,4.94,0.51,23.82,0.35,87.0,100.21,0.95,182.75
2013-08-28,6.85,0.7,22.11,0.0,82.38,100.37,0.97,173.75
2013-08-29,6.69,0.68,22.85,0.0,80.88,100.33,0.97,192.5
2013-08-30,6.09,0.62,24.44,0.0,79.06,100.19,0.69,276.19
2013-08-31,5.9,0.59,25.24,0.0,83.44,100.02,0.52,169.06
2013-09-01,5.94,0.6,26.02,0.0,84.5,99.9,0.78,193.69
2013-09-02,6.1,0.62,26.31,0.0,84.06,99.82,0.64,287.38
2013-09-03,6.59,0.66,25.91,0.0,90.19,99.79,0.86,23.94
2013-09-04,5.83,0.59,25.79,0.27,90.31,99.97,0.88,76.25
2013-09-05,3.36,0.34,24.95,0.39,90.31,100.1,0.79,168.56
2013-09-06,5.16,0.52,25.29,0.01,87.69,100.04,0.68,182.75
2013-09-07,5.32,0.53,25.92,0.05,87.25,99.97,0.82,69.69
2013-09-08,5.17,0.52,25.36,6.17,90.44,100.0,0.64,75.38
2013-09-09,4.41,0.44,24.23,15.16,95.69,100.13,0.8,104.38
2013-09-10,5.24,0.52,24.67,19.36,92.25,100.12,0.59,160.06
2013-09-11,5.5,0.55,25.39,4.71,88.25,99.94,0.68,210.56
2013-09-12,6.18,0.61,25.96,3.1,85.62,99.67,0.7,252.25
2013-09-13,6.53,0.64,26.51,1.69,87.31,99.52,0.88,57.81
2013-09-14,6.71,0.66,26.72,0.19,88.94,99.62,0.85,45.94
2013-09-15,3.58,0.35,25.84,5.05,92.25,99.79,0.73,138.19
2013-09-16,4.75,0.47,26.4,0.53,87.94,99.71,0.83,206.88
2013-09-17,5.51,0.54,26.69,5.27,88.19,99.63,0.79,176.5
2013-09-18,4.25,0.41,25.79,23.39,91.88,99.85,0.62,131.44
2013-09-19,2.06,0.2,25.44,0.03,87.25,100.06,0.77,202.31
2013-09-20,6.06,0.59,25.91,0.0,87.25,99.94,0.84,258.94
2013-09-21,6.34,0.62,26.33,0.01,87.81,99.75,0.8,215.75
2013-09-22,6.42,0.62,26.82,0.0,88.69,99.81,0.75,78.5
2013-09-23,4.47,0.44,26.72,9.02,89.94,99.94,0.73,80.44
2013-09-24,5.4,0.52,26.08,11.05,89.81,99.92,0.62,140.31
2013-09-25,4.61,0.45,25.52,0.07,88.81,99.88,0.91,173.62
2013-09-26,6.0,0.58,26.19,0.0,84.62,99.91,0.75,207.5
2013-09-27,4.02,0.39,26.45,2.09,86.81,99.85,0.69,145.75
2013-09-28,5.81,0.56,26.07,0.28,90.44,99.87,0.66,179.44
2013-09-29,2.71,0.26,24.91,5.96,95.06,99.92,0.66,199.94
2013-09-30,5.64,0.54,25.43,0.86,91.06,99.81,0.88,328.31
2013-10-01,5.65,0.54,25.3,2.95,93.19,99.76,0.87,144.38
2013-10-02,6.14,0.59,26.41,0.45,89.38,99.72,0.64,44.94
2013-10-03,4.27,0.41,26.4,0.04,88.25,99.81,0.75,62.12
2013-10-04,5.19,0.5,26.29,0.12,89.94,99.86,0.77,167.69
2013-10-05,5.91,0.56,25.92,3.14,90.62,99.9,0.6,254.0
2013-10-06,4.79,0.46,26.21,0.24,87.81,99.91,0.65,139.62
2013-10-07,5.83,0.55,26.24,5.07,90.31,99.94,0.61,94.69
2013-10-08,6.08,0.58,25.76,1.11,92.75,99.88,0.81,48.44
2013-10-09,4.11,0.39,25.39,11.33,92.31,99.83,0.71,283.06
2013-10-10,5.55,0.53,25.34,5.64,91.62,99.8,0.73,159.31
2013-10-11,4.09,0.39,25.47,3.31,89.31,99.72,0.7,61.12
2013-10-12,3.08,0.3,24.55,21.87,94.38,99.78,0.8,50.06
2013-10-13,4.71,0.45,24.93,11.9,92.81,99.71,0.64,116.19
2013-10-14,4.51,0.43,26.2,2.98,86.25,99.7,0.42,209.0
2013-10-15,4.94,0.47,25.85,20.18,88.5,99.78,0.55,213.25
2013-10-16,2.25,0.21,24.88,5.36,93.06,99.95,0.68,295.38
2013-10-17,5.34,0.51,25.28,0.34,87.31,99.87,0.74,286.94
2013-10-18,5.83,0.55,26.09,0.0,86.31,99.77,0.84,284.19
2013-10-19,5.08,0.48,25.4,12.01,93.56,99.76,0.77,177.31
2013-10-20,3.81,0.36,25.71,0.54,89.88,99.76,0.78,40.38
2013-10-21,6.04,0.57,25.77,0.48,90.31,99.76,0.79,38.81
2013-10-22,4.44,0.42,26.19,1.12,88.56,99.71,0.82,111.69
2013-10-23,3.38,0.32,25.22,20.91,94.12,99.71,0.66,208.31
2013-10-24,6.07,0.58,26.21,1.3,88.94,99.82,0.66,68.56
2013-10-25,5.81,0.55,26.53,0.32,88.44,99.87,0.72,123.75
2013-10-26,5.56,0.53,25.73,28.4,90.38,99.8,0.66,176.25
2013-10-27,4.71,0.45,25.81,6.7,90.31,99.74,0.66,241.62
2013-10-28,6.02,0.57,25.4,1.32,93.44,99.76,0.73,263.19
2013-10-29,5.39,0.52,25.53,2.34,90.75,99.7,0.67,156.31
2013-10-30,5.93,0.56,26.39,6.66,89.19,99.57,0.76,67.62
2013-10-31,4.26,0.41,25.38,2.83,94.5,99.56,0.55,135.94
2013-11-01,4.62,0.44,25.51,0.16,89.0,99.56,0.83,60.0
2013-11-02,5.69,0.54,26.41,25.9,87.5,99.64,0.81,54.75
2013-11-03,4.37,0.41,25.42,19.84,92.0,99.8,0.76,98.06
2013-11-04,4.83,0.46,25.37,0.0,88.19,99.78,0.69,113.5
2013-11-05,5.01,0.48,26.4,5.93,87.75,99.65,0.59,295.12
2013-11-06,1.52,0.15,25.9,15.37,92.19,99.62,0.7,292.88
2013-11-07,5.32,0.51,25.22,4.02,96.12,99.58,0.55,174.69
2013-11-08,4.42,0.42,24.5,93.08,96.62,99.69,0.62,38.44
2013-11-09,5.33,0.51,25.36,11.69,91.31,99.71,0.62,129.06
2013-11-10,5.82,0.55,25.43,14.26,93.38,99.63,0.62,78.5
2013-11-11,6.04,0.58,26.12,8.02,92.0,99.58,0.79,54.81
2013-11-12,4.09,0.39,26.02,6.81,92.5,99.62,0.63,62.5
2013-11-13,5.32,0.51,25.87,3.96,92.88,99.67,0.59,153.0
2013-11-14,4.51,0.43,25.83,1.54,89.75,99.72,0.56,183.38
2013-11-15,4.77,0.45,25.42,7.65,93.75,99.69,0.74,234.5
2013-11-16,5.55,0.53,25.91,44.48,92.12,99.62,0.7,121.19
2013-11-17,4.56,0.44,25.39,28.96,94.88,99.6,0.82,70.31
2013-11-18,4.29,0.41,25.11,3.11,93.75,99.45,0.62,116.25
2013-11-19,4.66,0.45,24.99,9.38,95.25,99.48,0.65,67.19
2013-11-20,5.29,0.51,25.49,14.9,95.19,99.64,0.7,68.38
2013-11-21,3.76,0.36,25.05,3.88,93.31,99.83,0.68,128.5
2013-11-22,5.59,0.54,24.87,1.45,90.19,99.76,0.8,62.56
2013-11-23,5.08,0.48,25.83,0.18,85.75,99.51,0.59,111.12
2013-11-24,5.72,0.55,26.01,1.75,89.06,99.51,0.77,133.19
2013-11-25,3.63,0.35,25.67,15.49,94.62,99.58,0.67,104.44
2013-11-26,3.57,0.34,25.04,3.59,95.69,99.55,0.63,106.31
2013-11-27,5.48,0.52,26.17,0.08,89.88,99.42,0.55,129.06
2013-11-28,6.0,0.58,26.05,0.41,90.88,99.48,0.75,26.25
2013-11-29,4.48,0.43,26.09,6.59,92.75,99.48,0.59,121.81
2013-11-30,2.08,0.2,25.34,3.92,93.38,99.59,0.66,198.38
2013-12-01,5.26,0.51,24.75,1.78,93.38,99.68,0.45,141.31
2013-12-02,3.94,0.38,25.52,1.12,90.62,99.7,0.67,108.31
2013-12-03,4.07,0.39,24.84,8.29,96.94,99.86,0.73,103.94
2013-12-04,4.39,0.42,25.89,2.61,88.75,99.9,0.48,108.0
2013-12-05,3.42,0.33,26.19,0.01,87.88,99.78,0.62,221.56
2013-12-06,6.47,0.62,26.01,0.0,90.81,99.68,0.66,186.44
2013-12-07,5.19,0.5,25.37,7.56,95.56,99.69,0.78,272.19
2013-12-08,5.01,0.48,25.39,7.36,93.5,99.73,0.6,143.5
2013-12-09,5.04,0.48,25.39,4.77,92.81,99.84,0.81,196.5
2013-12-10,6.61,0.64,26.19,1.74,89.06,99.88,0.8,300.25
2013-12-11,4.35,0.42,25.23,15.51,95.5,99.85,0.63,273.88
2013-12-12,6.08,0.59,26.23,1.77,88.44,99.72,0.7,208.81
2013-12-13,5.59,0.54,25.98,0.25,91.12,99.52,0.88,36.0
2013-12-14,4.8,0.46,26.01,7.62,92.31,99.55,0.79,33.56
2013-12-15,3.16,0.3,25.75,3.71,92.06,99.68,0.51,141.38
2013-12-16,3.88,0.38,25.76,3.81,91.56,99.68,0.54,276.06
2013-12-17,4.15,0.4,25.15,8.49,95.44,99.6,0.85,297.19
2013-12-18,4.39,0.42,25.8,7.08,94.62,99.55,0.68,130.81
2013-12-19,5.9,0.57,26.1,4.47,92.12,99.51,0.8,36.88
2013-12-20,4.79,0.46,25.97,2.68,93.69,99.48,0.72,125.44
2013-12-21,3.47,0.34,26.05,1.89,92.69,99.52,0.84,112.31
2013-12-22,4.83,0.47,26.43,6.61,92.12,99.58,0.78,251.94
2013-12-23,6.14,0.59,26.42,4.32,93.25,99.62,0.63,244.19
