date_m,ALLSKY_SFC_SW_DWN,ALLSKY_KT,T2M,PRECTOTCORR,RH2M,PS,WS10M,WD10M
2015-05-18,3.0,0.33,26.21,12.88,92.31,100.89,0.79,189.81
2015-05-19,3.07,0.34,26.43,4.4,90.75,100.84,0.88,133.38
2015-05-20,4.74,0.52,26.51,0.74,88.56,100.79,0.78,82.0
2015-05-21,5.33,0.58,26.86,11.33,88.56,100.8,0.81,55.12
2015-05-22,3.41,0.38,25.86,10.52,93.62,100.92,1.01,59.69
2015-05-23,5.19,0.57,25.51,1.21,94.19,100.9,0.91,71.88
2015-05-24,5.17,0.57,26.48,3.16,89.5,100.77,0.82,77.44
2015-05-25,4.63,0.51,25.73,8.47,93.06,100.77,0.98,135.0
2015-05-26,4.56,0.5,25.67,4.12,91.56,100.73,0.82,88.5
2015-05-27,4.54,0.5,25.62,9.06,93.38,100.71,0.89,54.31
2015-05-28,4.64,0.52,26.03,4.58,91.19,100.67,1.02,86.31
2015-05-29,5.06,0.56,26.87,0.7,87.56,100.55,0.7,73.62
2015-05-30,3.93,0.44,26.24,6.84,92.12,100.61,0.49,202.62
2015-05-31,4.38,0.48,26.26,9.38,89.69,100.73,0.77,145.62
2015-06-01,5.77,0.64,26.44,1.16,90.94,100.76,0.78,127.44
2015-06-02,5.21,0.58,26.63,0.88,88.31,100.73,0.72,56.31
2015-06-03,4.86,0.54,26.63,4.16,91.38,100.69,0.8,63.0
2015-06-04,5.44,0.61,26.39,2.3,92.06,100.8,0.82,120.0
2015-06-05,5.63,0.62,26.51,0.07,91.75,100.78,0.89,110.62
2015-06-06,3.41,0.38,26.51,2.47,88.81,100.71,0.84,67.62
2015-06-07,4.34,0.48,25.31,7.25,95.62,100.81,0.91,124.44
2015-06-08,5.19,0.59,25.94,1.1,90.19,100.78,0.92,129.75
2015-06-09,4.8,0.54,26.29,8.37,90.88,100.69,0.89,111.19
2015-06-10,4.4,0.49,26.4,5.63,91.0,100.75,0.82,44.12
2015-06-11,3.81,0.43,26.43,0.07,88.06,100.83,0.77,119.56
2015-06-12,5.13,0.58,26.5,0.41,86.5,100.86,0.97,55.69
2015-06-13,4.77,0.54,26.54,0.2,87.0,100.72,0.84,67.75
2015-06-14,4.6,0.52,26.4,0.07,89.25,100.67,0.71,194.31
2015-06-15,4.94,0.55,26.49,3.46,90.62,100.75,0.98,99.44
2015-06-16,5.55,0.62,26.87,0.6,88.62,100.71,0.98,63.44
2015-06-17,5.49,0.62,26.98,0.38,85.69,100.72,0.73,157.06
2015-06-18,4.92,0.55,26.13,1.37,91.0,100.78,0.8,149.0
2015-06-19,4.08,0.46,25.51,2.37,93.44,100.86,0.8,141.19
2015-06-20,2.95,0.34,25.59,1.39,91.56,100.86,0.92,168.0
2015-06-21,3.94,0.45,25.64,5.3,92.5,100.98,0.9,142.62
2015-06-22,4.71,0.53,26.08,2.13,89.38,100.97,1.02,106.75
2015-06-23,2.79,0.31,25.87,17.66,93.25,101.07,0.92,102.25
2015-06-24,5.67,0.64,25.93,9.19,92.75,101.07,1.13,123.0
2015-06-25,6.08,0.69,25.95,0.65,90.62,101.03,1.11,139.56
2015-06-26,5.97,0.67,25.97,0.14,88.62,101.03,1.05,140.56
2015-06-27,2.58,0.29,26.15,4.92,91.0,101.03,0.98,112.19
2015-06-28,4.54,0.52,25.77,2.75,91.12,100.92,1.04,79.31
2015-06-29,5.22,0.59,26.55,0.55,85.62,100.84,0.91,98.5
2015-06-30,5.2,0.59,26.36,0.17,89.19,100.82,1.1,109.88
2015-07-01,5.72,0.65,26.79,0.0,88.31,100.82,1.08,115.75
2015-07-02,5.99,0.67,26.67,0.0,85.88,100.7,0.91,148.69
2015-07-03,5.07,0.57,27.19,3.84,86.19,100.63,0.91,83.25
2015-07-04,5.44,0.61,26.49,2.45,90.62,100.67,1.08,113.5
2015-07-05,3.87,0.44,26.01,11.69,93.81,100.74,0.95,155.88
2015-07-06,5.03,0.56,25.9,3.92,92.31,100.78,0.89,177.56
2015-07-07,4.22,0.48,26.26,1.02,89.56,100.8,0.91,116.69
2015-07-08,4.94,0.55,26.26,0.31,87.5,100.82,0.85,125.38
2015-07-09,5.77,0.65,26.58,0.14,88.44,100.77,0.92,128.5
2015-07-10,5.25,0.59,26.41,0.2,89.88,100.78,1.02,95.94
2015-07-11,5.97,0.66,26.51,0.03,88.88,100.82,1.12,94.88
2015-07-12,5.87,0.66,26.69,0.0,85.06,100.81,1.01,107.94
2015-07-13,5.79,0.65,27.09,0.42,81.81,100.73,0.73,113.69
2015-07-14,5.15,0.57,27.19,0.2,82.25,100.74,0.98,103.56
2015-07-15,5.87,0.66,26.47,2.98,88.5,100.77,1.19,144.0
2015-07-16,4.28,0.48,26.9,7.46,88.69,100.81,1.12,176.69
2015-07-17,5.37,0.59,27.1,1.27,87.81,100.83,0.81,156.5
2015-07-18,5.2,0.58,27.08,0.2,85.25,100.8,0.91,150.31
2015-07-19,5.65,0.62,27.03,0.0,84.62,100.81,1.03,158.56
2015-07-20,5.1,0.56,27.46,1.4,82.81,100.82,0.67,127.31
2015-07-21,4.01,0.44,27.35,3.33,85.81,100.82,0.88,184.81
2015-07-22,4.01,0.44,27.3,6.69,82.31,100.85,0.51,171.25
2015-07-23,4.99,0.55,27.23,4.08,82.62,100.92,0.87,199.25
2015-07-24,5.08,0.55,27.48,1.06,81.75,100.93,0.95,175.56
2015-07-25,5.82,0.63,27.52,1.0,78.5,100.86,0.8,134.31
2015-07-26,5.36,0.59,26.67,0.26,84.94,100.8,1.08,132.94
2015-07-27,5.59,0.61,27.37,0.13,83.06,100.7,0.97,92.12
2015-07-28,5.67,0.62,27.45,0.03,84.69,100.63,0.95,114.38
2015-07-29,5.98,0.65,27.44,0.0,87.5,100.68,0.93,118.5
2015-07-30,5.95,0.64,28.05,0.04,81.81,100.73,0.97,168.5
2015-07-31,5.26,0.57,27.5,2.5,84.81,100.74,0.81,152.75
2015-08-01,5.26,0.56,27.02,6.92,87.94,100.69,0.85,182.31
2015-08-02,5.73,0.62,27.2,1.68,86.75,100.61,0.81,154.94
2015-08-03,5.48,0.59,27.85,0.06,83.44,100.65,0.85,125.19
2015-08-04,6.22,0.66,27.7,0.39,85.38,100.71,0.93,130.69
2015-08-05,5.9,0.63,27.98,0.21,82.81,100.7,0.72,214.75
2015-08-06,5.58,0.59,28.44,0.02,81.0,100.57,0.68,180.88
2015-08-07,6.6,0.7,28.12,0.0,81.25,100.53,0.91,176.12
2015-08-08,6.36,0.67,28.32,0.0,79.0,100.54,0.92,119.69
2015-08-09,6.23,0.66,28.12,0.01,82.69,100.56,0.87,184.38
2015-08-10,6.33,0.67,28.33,0.01,82.0,100.57,0.88,121.56
2015-08-11,6.26,0.66,28.37,0.0,80.44,100.59,0.94,123.25
2015-08-12,6.18,0.65,28.32,0.03,80.19,100.63,1.02,176.5
2015-08-13,4.54,0.48,28.73,0.09,78.75,100.64,0.83,141.69
2015-08-14,4.13,0.43,28.56,0.01,78.94,100.68,0.95,175.5
2015-08-15,6.06,0.63,28.98,0.62,77.62,100.63,0.92,122.62
2015-08-16,5.85,0.61,28.84,0.71,78.06,100.67,1.02,168.56
2015-08-17,5.71,0.59,28.95,0.0,77.88,100.63,1.05,169.38
2015-08-18,5.07,0.52,29.16,0.37,76.31,100.63,0.88,186.94
2015-08-19,5.89,0.61,29.4,0.2,70.88,100.59,1.05,228.81
2015-08-20,4.92,0.51,28.84,0.31,76.12,100.56,1.09,235.81
2015-08-21,5.12,0.52,29.36,0.11,75.06,100.55,0.94,229.69
2015-08-22,5.97,0.61,29.87,0.0,71.94,100.51,0.84,203.88
2015-08-23,6.41,0.66,30.13,0.0,70.88,100.48,0.83,209.38
2015-08-24,6.17,0.63,30.1,0.0,72.0,100.46,1.03,214.12
2015-08-25,5.62,0.57,29.98,0.71,73.44,100.4,0.91,249.25
2015-08-26,4.57,0.47,29.24,3.65,74.44,100.52,0.82,156.81
2015-08-27,5.63,0.57,29.39,0.91,71.31,100.59,0.95,144.25
2015-08-28,5.89,0.59,29.15,0.09,75.25,100.68,0.8,192.25
2015-08-29,4.51,0.45,29.24,1.69,76.0,100.65,0.88,201.75
2015-08-30,3.11,0.31,28.59,1.3,78.81,100.68,0.76,145.5
2015-08-31,5.57,0.56,29.48,0.26,71.69,100.7,0.91,199.62
2015-09-01,5.58,0.56,30.22,0.03,70.19,100.75,0.79,220.75
2015-09-02,5.54,0.55,28.54,0.2,75.19,100.76,0.86,216.25
2015-09-03,5.81,0.58,29.17,0.99,72.06,100.66,0.81,241.88
2015-09-04,5.71,0.57,29.58,1.16,72.88,100.64,0.76,210.62
2015-09-05,6.18,0.62,30.25,0.39,70.12,100.58,0.82,203.0
2015-09-06,5.47,0.55,30.7,0.0,69.19,100.49,0.59,164.94
2015-09-07,5.58,0.55,31.51,0.0,61.94,100.38,0.99,188.0
2015-09-08,6.49,0.64,31.07,0.0,61.44,100.36,0.97,132.94
2015-09-09,6.35,0.63,31.56,0.0,55.81,100.29,1.12,136.56
2015-09-10,6.82,0.67,31.94,0.0,49.0,100.35,1.14,148.5
2015-09-11,6.86,0.68,31.66,0.0,48.44,100.55,0.94,99.69
2015-09-12,6.54,0.65,31.76,0.0,53.88,100.57,0.94,209.81
2015-09-13,5.95,0.59,32.38,0.85,55.19,100.55,0.95,207.0
2015-09-14,5.02,0.49,30.35,1.36,63.81,100.59,0.88,177.94
2015-09-15,4.81,0.47,30.56,10.12,67.56,100.6,0.72,184.69
2015-09-16,5.49,0.54,30.55,3.64,69.94,100.52,0.82,193.19
2015-09-17,6.26,0.61,31.23,0.55,66.31,100.4,0.89,192.06
2015-09-18,5.87,0.57,32.22,0.02,60.56,100.34,1.05,161.06
2015-09-19,6.03,0.59,33.77,0.01,50.75,100.31,0.91,136.44
2015-09-20,5.59,0.55,31.99,1.11,56.12,100.44,0.97,242.94
2015-09-21,5.89,0.57,31.72,0.41,58.75,100.39,0.77,212.25
2015-09-22,6.7,0.65,32.27,0.0,54.12,100.3,1.18,151.06
2015-09-23,6.37,0.62,32.96,0.0,49.31,100.24,1.1,67.5
2015-09-24,6.21,0.6,33.03,0.0,49.56,100.33,1.09,101.81
2015-09-25,5.7,0.55,32.69,0.0,48.94,100.32,1.41,35.19
2015-09-26,5.86,0.57,32.93,0.0,45.19,100.33,1.42,44.88
2015-09-27,6.25,0.6,33.32,0.0,46.19,100.35,1.23,32.62
2015-09-28,5.6,0.54,33.54,0.0,48.56,100.29,0.81,191.62
2015-09-29,5.23,0.51,33.51,0.0,48.5,100.15,0.92,92.12
2015-09-30,4.02,0.39,33.78,0.0,46.94,100.1,0.83,151.12
2015-10-01,5.2,0.5,32.15,2.09,53.31,100.2,1.09,203.62
2015-10-02,4.95,0.48,30.9,0.93,62.94,100.28,0.7,147.38
2015-10-03,5.7,0.55,33.23,0.0,51.25,100.28,0.95,97.56
2015-10-04,6.07,0.59,33.8,0.0,46.81,100.37,1.06,134.5
2015-10-05,5.36,0.52,34.73,0.0,44.56,100.35,0.75,143.94
2015-10-06,1.81,0.17,33.7,1.04,49.5,100.39,1.23,126.31
2015-10-07,4.11,0.39,32.84,0.29,53.12,100.39,0.8,111.94
2015-10-08,5.92,0.57,33.62,0.0,50.0,100.29,0.95,148.94
2015-10-09,5.48,0.52,33.95,0.45,48.56,100.26,0.89,141.94
2015-10-10,3.31,0.32,32.21,0.24,56.62,100.38,0.73,155.0
2015-10-11,3.48,0.34,31.93,7.68,60.81,100.29,0.68,188.75
2015-10-12,3.21,0.3,29.29,10.31,79.19,100.44,0.66,200.81
2015-10-13,4.13,0.39,28.5,2.89,80.5,100.5,0.91,190.38
2015-10-14,4.18,0.4,31.27,0.01,64.62,100.43,0.73,166.69
2015-10-15,5.59,0.53,31.84,0.2,57.88,100.33,0.82,169.94
2015-10-16,5.4,0.52,32.23,3.77,60.12,100.33,0.78,167.0
2015-10-17,5.19,0.49,31.23,1.55,66.06,100.49,0.98,172.94
2015-10-18,4.53,0.43,32.24,1.34,57.31,100.55,0.78,168.06
2015-10-19,3.9,0.38,31.05,5.35,64.69,100.6,0.84,233.69
2015-10-20,5.98,0.57,29.57,2.73,72.5,100.61,0.73,246.56
2015-10-21,5.34,0.51,31.8,0.31,61.0,100.46,0.85,185.44
2015-10-22,5.62,0.54,33.16,0.0,56.25,100.29,0.8,152.25
2015-10-23,6.07,0.58,33.36,0.0,53.94,100.26,0.86,194.38
2015-10-24,4.01,0.38,32.44,2.53,60.12,100.26,0.95,115.88
2015-10-25,2.33,0.22,30.69,10.77,67.38,100.5,0.78,151.56
2015-10-26,5.53,0.53,30.72,2.38,66.88,100.54,0.63,219.94
2015-10-27,5.47,0.52,31.65,0.79,58.5,100.5,0.81,190.31
2015-10-28,4.5,0.43,29.44,15.11,73.94,100.58,0.64,194.88
2015-10-29,3.18,0.3,28.73,4.96,77.12,100.59,0.62,132.62
2015-10-30,5.93,0.57,31.12,0.09,57.44,100.44,0.96,138.75
2015-10-31,6.02,0.58,31.97,0.0,55.31,100.35,0.8,156.94
2015-11-01,4.17,0.4,31.7,0.13,59.69,100.28,0.86,99.19
2015-11-02,3.27,0.31,30.33,16.02,68.31,100.3,0.77,145.75
2015-11-03,4.14,0.4,28.15,6.72,80.88,100.44,0.57,226.0
2015-11-04,4.58,0.44,27.87,6.64,82.81,100.5,0.72,172.69
2015-11-05,3.45,0.33,27.16,24.64,87.0,100.54,0.44,149.31
2015-11-06,1.76,0.17,26.05,26.53,93.0,100.67,0.58,129.88
2015-11-07,5.96,0.57,27.84,0.38,80.25,100.56,0.72,130.88
2015-11-08,5.67,0.55,29.13,0.0,77.06,100.5,0.7,145.06
2015-11-09,4.57,0.44,29.51,7.8,73.81,100.53,0.68,148.75
2015-11-10,5.66,0.55,28.33,5.32,82.31,100.54,0.73,189.19
2015-11-11,4.33,0.41,27.62,10.73,86.06,100.49,0.51,220.19
2015-11-12,5.69,0.55,26.85,5.93,87.56,100.46,0.69,222.38
2015-11-13,6.16,0.59,28.83,1.04,77.44,100.42,0.53,130.38
2015-11-14,5.26,0.51,30.61,0.46,65.56,100.35,0.67,198.94
2015-11-15,5.04,0.48,29.57,4.45,72.81,100.37,0.92,193.12
2015-11-16,5.8,0.55,27.93,2.18,81.56,100.31,0.88,219.81
2015-11-17,5.82,0.56,29.44,0.01,69.5,100.18,0.91,227.06
2015-11-18,5.83,0.56,30.15,0.83,66.06,100.11,0.88,238.81
2015-11-19,5.64,0.55,30.77,0.84,67.81,100.13,0.8,270.25
2015-11-20,4.74,0.46,29.14,0.18,75.56,100.24,0.77,96.94
2015-11-21,4.31,0.41,30.2,0.42,67.31,100.22,1.23,88.12
2015-11-22,3.32,0.32,29.68,6.69,73.0,100.27,0.84,175.25
2015-11-23,5.21,0.5,29.19,4.18,75.44,100.26,0.75,197.62
2015-11-24,3.06,0.3,29.46,7.75,74.69,100.24,0.69,288.19
2015-11-25,5.18,0.5,29.3,6.64,75.5,100.33,0.86,151.94
2015-11-26,2.94,0.28,27.88,12.17,85.0,100.4,0.7,148.12
2015-11-27,4.03,0.39,28.26,0.95,82.56,100.34,0.69,233.12
2015-11-28,4.85,0.47,28.98,1.15,78.06,100.31,0.8,144.25
2015-11-29,4.74,0.46,29.97,0.34,70.88,100.29,1.04,145.44
2015-11-30,5.38,0.52,30.62,0.06,67.75,100.28,0.95,130.25
2015-12-01,5.03,0.49,31.3,0.0,62.62,100.35,1.0,91.31
2015-12-02,4.63,0.45,30.68,0.9,65.31,100.41,0.84,180.75
2015-12-03,1.53,0.15,28.69,25.12,80.94,100.51,0.7,269.19
2015-12-04,3.16,0.3,26.33,7.23,93.25,100.6,0.8,207.12
2015-12-05,3.96,0.38,27.94,4.9,81.88,100.58,0.75,172.19
2015-12-06,4.79,0.47,26.93,9.1,89.94,100.59,0.77,98.56
2015-12-07,4.79,0.47,28.23,3.21,81.25,100.48,0.65,107.38
2015-12-08,4.21,0.41,28.56,10.78,79.69,100.45,0.84,185.38
2015-12-09,5.13,0.5,28.4,5.97,81.12,100.55,0.78,197.12
2015-12-10,4.34,0.42,28.73,0.17,78.12,100.58,0.71,217.12
2015-12-11,3.96,0.38,27.92,2.07,83.81,100.55,0.8,130.31
2015-12-12,4.59,0.45,29.26,3.77,78.0,100.45,0.88,58.62
2015-12-13,3.51,0.34,29.03,5.73,77.44,100.38,0.8,145.62
2015-12-14,4.55,0.45,28.54,9.69,80.56,100.33,0.8,154.5
2015-12-15,3.7,0.36,27.01,10.98,88.38,100.43,0.6,167.62
2015-12-16,2.66,0.26,27.76,2.11,83.06,100.45,0.76,124.56
2015-12-17,5.06,0.49,28.25,0.08,78.12,100.45,0.98,128.5
2015-12-18,5.76,0.56,29.31,0.29,73.62,100.35,0.95,139.56
2015-12-19,5.67,0.55,29.19,3.97,73.12,100.5,0.98,145.88
2015-12-20,2.17,0.21,26.51,13.53,90.06,100.61,0.65,206.12
2015-12-21,2.58,0.25,26.28,24.37,92.19,100.55,0.65,120.31
2015-12-22,4.62,0.45,26.31,9.26,90.06,100.48,0.91,85.81
2015-12-23,4.2,0.41,27.86,2.29,84.12,100.4,0.8,123.5
2015-12-24,3.78,0.37,27.9,4.97,85.25,100.5,0.8,189.56
2015-12-25,2.24,0.22,26.33,13.76,93.0,100.64,0.49,194.62
2015-12-26,4.6,0.45,27.8,0.59,81.94,100.44,0.9,154.81
2015-12-27,5.75,0.56,28.49,0.41,80.12,100.28,0.79,185.75
2015-12-28,3.49,0.34,28.38,7.17,84.25,100.37,0.8,195.44
2015-12-29,3.11,0.3,27.76,5.81,85.69,100.66,0.88,153.0
2015-12-30,4.33,0.42,27.82,2.12,84.12,100.73,0.74,203.69
2015-12-31,5.07,0.49,27.92,0.49,83.0,100.53,0.68,163.88
2016-01-01,5.14,0.5,27.85,24.38,84.12,100.45,0.79,86.75
2016-01-02,3.05,0.3,26.75,22.67,94.19,100.56,0.86,115.44
2016-01-03,5.49,0.53,27.29,2.26,88.12,100.49,1.0,91.19
2016-01-04,4.24,0.41,26.8,9.31,92.38,100.51,0.88,72.88
2016-01-05,2.81,0.27,26.76,20.61,93.62,100.62,0.84,109.62
2016-01-06,4.48,0.44,27.12,12.35,91.75,100.62,0.9,125.31
2016-01-07,5.04,0.48,26.89,3.41,92.44,100.57,0.7,126.0
2016-01-08,5.27,0.51,27.12,3.41,91.38,100.44,0.8,77.88
2016-01-09,6.03,0.59,28.0,1.16,87.75,100.36,1.0,108.19
2016-01-10,5.49,0.53,28.15,0.13,86.69,100.39,0.75,97.62
2016-01-11,5.28,0.51,27.9,2.29,88.94,100.46,0.71,159.06
2016-01-12,2.71,0.27,26.98,4.29,92.88,100.51,0.85,125.56
2016-01-13,5.44,0.52,27.65,0.53,86.88,100.48,0.91,114.81
2016-01-14,5.99,0.58,28.04,1.08,86.44,100.43,0.85,126.44
2016-01-15,5.39,0.52,28.81,0.91,82.62,100.4,0.89,110.62
2016-01-16,5.35,0.52,29.03,0.01,80.38,100.34,0.88,129.31
2016-01-17,5.2,0.5,28.57,0.43,86.5,100.37,0.73,176.81
2016-01-18,4.4,0.42,28.44,7.03,89.0,100.38,0.69,190.0
2016-01-19,2.93,0.28,27.17,8.63,94.5,100.43,0.69,189.19
2016-01-20,2.79,0.27,27.43,3.71,86.75,100.48,0.89,280.31
2016-01-21,3.52,0.34,27.68,16.49,87.56,100.5,0.85,252.44
2016-01-22,3.21,0.3,26.43,12.86,94.81,100.59,0.59,136.56
2016-01-23,3.83,0.37,27.6,5.23,82.88,100.6,0.57,88.94
2016-01-24,4.84,0.46,28.8,0.67,80.5,100.42,0.8,119.56
2016-01-25,6.44,0.62,29.4,1.09,79.12,100.39,1.06,119.12
2016-01-26,4.67,0.45,28.45,0.14,85.88,100.55,0.73,193.06
2016-01-27,4.89,0.47,27.15,0.0,83.12,100.61,0.91,67.5
2016-01-28,5.83,0.55,28.68,0.0,76.12,100.48,1.02,110.06
2016-01-29,4.98,0.48,28.65,0.0,79.69,100.45,0.91,128.44
2016-01-30,5.42,0.52,29.0,0.05,79.81,100.44,0.71,135.69
2016-01-31,3.52,0.34,27.47,0.81,84.75,100.59,0.77,143.25
2016-02-01,4.34,0.41,27.3,4.32,84.19,100.63,1.03,110.0
2016-02-02,3.51,0.34,27.36,27.56,86.44,100.54,0.84,144.5
2016-02-03,3.6,0.34,26.83,20.01,91.38,100.51,0.81,122.06
2016-02-04,4.84,0.46,26.36,6.91,91.56,100.56,0.9,107.5
2016-02-05,3.47,0.33,26.34,13.31,92.0,100.69,0.85,103.56
2016-02-06,4.21,0.4,27.08,3.21,86.88,100.73,1.05,104.31
2016-02-07,2.36,0.23,27.12,22.0,90.62,100.65,0.98,115.75
2016-02-08,5.94,0.56,27.73,2.96,87.88,100.59,1.06,83.12
2016-02-09,6.44,0.61,28.09,0.34,86.12,100.6,1.02,100.69
2016-02-10,4.55,0.43,28.07,2.23,87.75,100.6,1.02,112.94
2016-02-11,5.06,0.48,26.72,4.85,92.06,100.68,0.73,115.62
2016-02-12,4.07,0.38,27.38,4.98,86.06,100.66,0.95,104.31
2016-02-13,5.99,0.56,27.9,8.42,82.62,100.54,0.98,88.56
2016-02-14,6.48,0.61,28.19,7.13,85.5,100.39,0.93,124.5
2016-02-15,6.28,0.59,28.16,7.07,87.62,100.32,1.01,84.5
2016-02-16,6.01,0.56,27.91,3.85,88.38,100.36,1.03,91.25
2016-02-17,4.87,0.46,27.94,6.79,90.44,100.4,0.97,112.19
2016-02-18,5.68,0.54,28.25,10.93,89.56,100.48,0.81,134.56
2016-02-19,2.61,0.24,27.62,36.54,91.44,100.5,0.9,113.19
2016-02-20,5.42,0.51,27.23,10.67,92.19,100.39,0.98,87.94
2016-02-21,5.65,0.53,27.25,1.09,89.88,100.29,1.04,91.06
2016-02-22,3.13,0.3,27.06,9.54,92.38,100.38,0.77,127.44
2016-02-23,3.54,0.34,26.67,6.3,93.69,100.55,0.96,108.31
2016-02-24,4.77,0.45,26.37,17.02,95.0,100.62,0.86,95.56
2016-02-25,3.12,0.3,26.78,13.21,92.81,100.56,0.92,95.38
2016-02-26,4.07,0.38,27.06,7.69,91.75,100.48,1.05,81.06
2016-02-27,5.92,0.55,27.21,1.01,89.5,100.49,1.22,87.5
2016-02-28,4.92,0.46,27.72,7.54,89.62,100.52,1.09,98.38
2016-02-29,3.34,0.31,27.8,28.28,92.38,100.56,0.98,88.88
2016-03-01,1.33,0.12,26.86,29.19,93.81,100.67,0.73,63.25
2016-03-02,5.32,0.5,26.72,5.26,93.06,100.62,0.88,96.75
2016-03-03,5.23,0.49,27.05,1.05,92.0,100.53,0.84,115.69
2016-03-04,5.31,0.5,27.57,1.29,91.12,100.47,0.99,84.19
2016-03-05,5.46,0.52,27.22,14.9,91.69,100.54,1.0,87.88
2016-03-06,1.92,0.18,26.39,9.46,95.81,100.73,0.95,130.94
2016-03-07,4.99,0.47,26.8,2.14,90.62,100.68,0.83,114.94
2016-03-08,5.09,0.48,26.24,8.95,93.38,100.74,0.78,147.62
2016-03-09,2.72,0.26,26.54,2.4,89.75,100.69,0.82,99.06
2016-03-10,6.15,0.59,27.43,0.26,87.62,100.69,0.82,102.19
2016-03-11,4.91,0.46,27.65,13.43,88.56,100.68,0.8,90.62
2016-03-12,2.99,0.28,26.44,34.02,95.5,100.76,0.74,94.75
2016-03-13,2.92,0.27,26.73,8.24,92.38,100.69,0.84,73.0
2016-03-14,3.17,0.3,26.57,8.94,93.5,100.75,0.92,82.25
2016-03-15,5.68,0.54,26.98,1.27,89.06,100.77,0.92,103.94
2016-03-16,6.45,0.62,26.99,0.96,90.56,100.72,1.02,120.75
2016-03-17,5.87,0.56,27.49,14.93,89.81,100.61,0.91,98.12
2016-03-18,2.39,0.23,27.4,11.75,92.94,100.6,0.93,82.81
2016-03-19,2.81,0.27,26.9,8.5,94.06,100.66,0.99,109.88
2016-03-20,4.01,0.38,26.6,13.91,94.56,100.73,0.89,124.44
2016-03-21,3.86,0.37,26.94,15.58,93.69,100.76,0.91,105.31
2016-03-22,4.62,0.45,27.05,4.08,91.62,100.79,0.92,104.38
2016-03-23,4.03,0.39,27.11,5.02,91.44,100.72,0.88,110.75
2016-03-24,4.91,0.47,27.14,3.96,90.69,100.6,1.0,73.75
2016-03-25,4.47,0.43,27.34,3.42,91.81,100.55,0.98,96.12
2016-03-26,3.91,0.38,26.89,5.02,92.69,100.74,1.06,105.88
2016-03-27,2.98,0.29,26.52,21.59,93.31,100.83,0.77,152.56
2016-03-28,4.94,0.48,26.34,13.86,94.31,100.8,0.68,128.81
2016-03-29,4.11,0.4,26.5,16.06,90.38,100.84,0.89,82.38
2016-03-30,3.72,0.36,26.83,10.82,91.5,100.78,0.94,92.31
2016-03-31,5.87,0.57,27.01,14.6,91.31,100.79,0.97,90.06
2016-04-01,2.42,0.23,26.01,23.22,97.0,100.84,1.01,83.81
2016-04-02,4.34,0.42,26.69,2.46,88.19,100.7,0.88,92.12
2016-04-03,3.77,0.37,26.87,6.56,90.62,100.72,0.78,84.0
2016-04-04,5.36,0.52,26.8,1.68,90.75,100.76,0.95,73.06
2016-04-05,4.71,0.46,26.19,5.83,93.31,100.82,0.91,72.31
2016-04-06,5.18,0.51,26.98,3.88,89.56,100.64,1.05,66.94
2016-04-07,5.38,0.53,27.1,5.29,92.81,100.57,0.96,88.5
2016-04-08,6.03,0.59,27.68,4.16,90.62,100.47,1.07,87.94
2016-04-09,2.2,0.22,27.31,10.8,92.31,100.49,0.82,116.19
2016-04-10,4.59,0.45,27.07,7.92,92.0,100.48,0.95,102.06
2016-04-11,3.89,0.39,26.3,7.83,92.38,100.62,0.78,131.62
2016-04-12,1.24,0.12,25.65,19.77,94.38,100.75,0.84,131.62
2016-04-13,4.31,0.43,26.26,4.23,89.31,100.7,0.92,70.0
2016-04-14,5.13,0.52,26.1,1.36,90.81,100.68,1.03,63.0
2016-04-15,5.52,0.55,26.56,0.2,89.75,100.6,1.06,83.06
2016-04-16,5.81,0.59,27.26,0.0,88.62,100.52,1.07,85.94
2016-04-17,5.76,0.58,27.55,3.47,90.19,100.61,1.05,89.81
2016-04-18,3.1,0.31,26.62,18.87,95.31,100.65,0.88,118.44
2016-04-19,4.77,0.48,26.69,19.31,93.38,100.62,0.88,110.62
2016-04-20,4.62,0.47,26.75,4.51,90.62,100.61,0.7,117.38
2016-04-21,5.0,0.51,27.5,25.27,87.69,100.63,0.89,98.25
2016-04-22,5.76,0.59,27.12,28.17,91.06,100.72,0.94,67.0
2016-04-23,3.56,0.37,27.09,45.25,89.38,100.64,0.93,59.25
2016-04-24,4.32,0.45,26.93,9.19,91.69,100.5,0.66,170.19
2016-04-25,4.15,0.42,26.91,6.04,91.19,100.43,0.78,96.56
2016-04-26,5.53,0.57,26.58,1.65,92.88,100.43,0.91,70.38
2016-04-27,4.35,0.45,26.87,1.74,91.44,100.56,1.04,123.94
2016-04-28,2.19,0.23,24.93,2.76,92.5,100.81,1.06,188.19
2016-04-29,2.2,0.23,24.43,7.08,91.31,100.86,1.05,196.44
2016-04-30,4.35,0.45,25.38,3.8,90.94,100.82,0.96,177.0
2016-05-01,4.29,0.45,25.7,8.94,92.88,100.79,0.92,172.81
2016-05-02,4.23,0.45,25.94,8.28,93.31,100.81,0.97,97.0
2016-05-03,4.12,0.43,25.92,11.13,92.5,100.93,0.82,72.81
2016-05-04,5.47,0.58,25.76,0.88,90.12,100.89,0.7,163.75
2016-05-05,4.72,0.5,26.49,10.07,90.19,100.82,0.92,117.81
2016-05-06,5.96,0.63,26.65,4.2,91.31,100.74,1.06,83.31
2016-05-07,4.34,0.46,25.89,9.14,95.38,100.76,0.94,98.19
2016-05-08,2.77,0.3,26.35,6.47,92.5,100.66,1.01,50.31
